FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
PXL_20240315_171208655.png,2252,3004,mozjpeg,80,1.61546120861941331037,2.112,72.23930433
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,85,2.63335645619546526122,2.948,67.92901852
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,85,1.51532503858024691358,2.548,75.03918832
GenshinImpact-Halloween.png,2000,1125,mozjpeg,95,3.60780444444444444444,1.365,88.33037307
konosuba-megumin1.png,1240,1754,mozjpeg,90,4.46905138485305476882,1.668,80.50977317
PXL_20240315_171208655.png,2252,3004,mozjpeg,85,1.98453689929117600452,2.442,75.62650584
SenkoFox.png,1024,1024,mozjpeg,95,3.53448486328125000000,0.662,89.01992493
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,95,2.78558641975308641975,1.052,91.34040312
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,10,.24713955555555555555,0.029,-11.92421550
konosuba-megumin1.png,1240,1754,mozjpeg,95,6.12379813881634604774,2.354,86.94643483
SenkoFox.png,1024,1024,mozjpeg,100,8.62053680419921875000,1.615,94.51272719
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,10,.18733796296296296296,0.021,-10.54382198
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,100,6.38572916666666666666,2.600,94.11839994
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,10,.20662133487654320987,0.075,-16.28903103
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,90,2.70353202160493827160,4.072,83.22945710
GenshinImpact-Halloween.png,2000,1125,mozjpeg,100,8.92277688888888888888,3.649,93.92473951
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,90,5.18038490263148802262,5.146,77.32708641
SenkoFox.png,1024,1024,cjpegTurbo,10,.25601196289062500000,0.011,-4.48836113
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,10,.19838352589096108714,0.079,-32.61613516
konosuba-megumin1.png,1240,1754,cjpegTurbo,10,.40300511273770552102,0.046,-16.37505333
PXL_20240315_171208655.png,2252,3004,mozjpeg,90,3.68873355360407556059,3.974,82.08474055
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,15,.33551288888888888888,0.050,15.53321530
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,15,.26194830246913580246,0.042,16.70295256
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,10,.26237012580029469292,0.087,-23.33813404
konosuba-megumin1.png,1240,1754,mozjpeg,100,11.73939750616103284658,4.966,93.62432980
SenkoFox.png,1024,1024,cjpegTurbo,15,.34863281250000000000,0.012,23.84374325
konosuba-megumin1.png,1240,1754,cjpegTurbo,15,.54571302460734910067,0.025,-1.92848354
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,20,.41376000000000000000,0.045,30.69971303
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,15,.30285633792335435653,0.121,-8.20400568
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,15,.28341820987654320987,0.099,9.74664199
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,20,.32832947530864197530,0.024,33.84636181
SenkoFox.png,1024,1024,cjpegTurbo,20,.43179321289062500000,0.013,37.71431523
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,95,3.91332561728395061728,5.248,86.61236599
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,15,.36710555257288683176,0.073,5.77814634
konosuba-megumin1.png,1240,1754,cjpegTurbo,20,.66614926251517269283,0.028,7.53521237
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,25,.39524305555555555555,0.024,44.41269106
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,20,.34906057098765432098,0.095,25.06991956
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,25,.48789333333333333333,0.030,41.38269901
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,20,.40664343749252493681,0.062,8.72162080
SenkoFox.png,1024,1024,cjpegTurbo,25,.51092529296875000000,0.013,46.44701656
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,95,7.59137251462454584838,8.001,85.42858562
PXL_20240315_171208655.png,2252,3004,mozjpeg,95,5.56241175176732976516,5.840,86.75609030
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,20,.46206005964811867184,0.071,21.86204834
konosuba-megumin1.png,1240,1754,cjpegTurbo,25,.77549564129915032920,0.029,14.18943366
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,25,.51441059292865666802,0.068,20.29917218
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,30,.55580800000000000000,0.027,47.84455335
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,25,.41018036265432098765,0.083,34.57287590
SenkoFox.png,1024,1024,cjpegTurbo,30,.58425903320312500000,0.013,53.56459509
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,30,.45736496913580246913,0.025,52.35803124
konosuba-megumin1.png,1240,1754,cjpegTurbo,30,.87498436752859822709,0.031,18.81049565
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,25,.55040526190065111526,0.075,32.86455933
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,35,.62028800000000000000,0.029,52.93726693
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,35,.52052854938271604938,0.025,58.08329098
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,30,.61394255430550350696,0.074,27.61498251
SenkoFox.png,1024,1024,cjpegTurbo,35,.65058135986328125000,0.014,57.80258043
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,100,15.03335007747487714318,20.236,95.25539422
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,30,.46618248456790123456,0.088,41.16681668
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,30,.63073273527540543928,0.083,39.43932538
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,40,.67214222222222222222,0.032,56.60096782
konosuba-megumin1.png,1240,1754,cjpegTurbo,35,.96875712656784492588,0.029,22.14104488
SenkoFox.png,1024,1024,cjpegTurbo,40,.70480346679687500000,0.012,61.32798095
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,40,.57233410493827160493,0.019,62.22967426
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,45,.62924382716049382716,0.024,65.64823244
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,45,.73260088888888888888,0.022,59.47623647
konosuba-megumin1.png,1240,1754,cjpegTurbo,40,1.04559899952183028653,0.030,25.22075327
SenkoFox.png,1024,1024,cjpegTurbo,45,.76671600341796875000,0.014,63.90549899
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,35,.71429710485819306792,0.072,33.08955743
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,40,.79768160084624359802,0.072,37.15741790
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,45,.89202553614475443254,0.072,40.35309937
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,35,.51949266975308641975,0.100,45.98609385
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,35,.70913146000714263752,0.076,45.78605150
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,40,.56393036265432098765,0.114,49.54686092
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,40,.77389295031136696364,0.079,49.85603311
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,50,.78473244444444444444,0.031,62.11912402
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,45,.84765960365457069673,0.077,53.00161110
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,50,.67837191358024691358,0.030,68.52161595
konosuba-megumin1.png,1240,1754,cjpegTurbo,45,1.12996652812005738036,0.032,27.76074331
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,45,.61450327932098765432,0.086,52.28674244
SenkoFox.png,1024,1024,cjpegTurbo,50,.82152557373046875000,0.015,66.38318250
konosuba-megumin1.png,1240,1754,cjpegTurbo,50,1.20381432302203258910,0.032,29.90261571
SenkoFox.png,1024,1024,cjpegTurbo,55,.87776184082031250000,0.014,68.25453899
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,55,.72914351851851851851,0.031,70.93320457
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,55,.83859200000000000000,0.029,64.32250785
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,60,.90647466666666666666,0.030,66.32547273
konosuba-megumin1.png,1240,1754,cjpegTurbo,55,1.28222679957332548644,0.037,30.87652314
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,50,.65683931327160493827,0.090,54.84997193
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,50,.97808776587969201410,0.083,43.37063611
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,60,.79200231481481481481,0.028,72.85925768
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,50,.91131776932118927279,0.081,55.68834686
SenkoFox.png,1024,1024,cjpegTurbo,60,.94614410400390625000,0.014,70.19649474
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,55,1.06942440020092969852,0.084,45.85546813
konosuba-megumin1.png,1240,1754,cjpegTurbo,60,1.37526391289954757788,0.034,32.60432796
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,55,.70108506944444444444,0.092,56.87894446
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,65,.99045333333333333333,0.031,68.80312952
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,65,.86945601851851851851,0.031,75.61158689
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,55,.97729019684825206415,0.083,57.78324565
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,60,.75588348765432098765,0.095,58.74197054
SenkoFox.png,1024,1024,cjpegTurbo,65,1.03153991699218750000,0.015,72.35777508
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,60,1.18475698403459392798,0.086,48.25170438
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,70,1.09350400000000000000,0.033,71.21445951
konosuba-megumin1.png,1240,1754,cjpegTurbo,65,1.49342332732556001029,0.035,34.83406714
SenkoFox.png,1024,1024,cjpegTurbo,70,1.13542175292968750000,0.015,74.52643680
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,60,1.05831537819319651950,0.089,59.79087666
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,70,.96046296296296296296,0.030,77.76795267
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,65,1.33369878086702759593,0.101,51.72121572
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,65,.82638406635802469135,0.096,61.17585951
konosuba-megumin1.png,1240,1754,cjpegTurbo,70,1.63635928936624121822,0.034,36.47007626
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,75,1.21312355555555555555,0.033,73.60474448
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,65,1.15967933814712414235,0.096,62.40105546
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,75,1.06233024691358024691,0.030,80.19166699
SenkoFox.png,1024,1024,cjpegTurbo,75,1.25434112548828125000,0.016,76.59795367
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo,70,1.52489162819500811957,0.097,55.03477176
konosuba-megumin1.png,1240,1754,cjpegTurbo,75,1.80407179902159120167,0.046,38.36741427
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo,70,.91291666666666666666,0.100,63.35649100
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo,80,1.40206577777777777777,0.024,76.48941271
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo,80,1.21607253086419753086,0.034,82.92037967
PXL_20240315_171208655.png,2252,3004,cjpegTurbo,70,1.28504918249911899586,0.101,65.35472206
