FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,50,.76800000000000000000,.216,62.11912402
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,45,.82263080841885183284,.602,53.00161110
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,50,.66259259259259259259,.206,68.52161595
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,45,1.10110346856953691102,.300,27.76074331
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,45,.58957079475308641975,.673,52.28674244
SenkoFox.png,1024,1024,cjpegTurbo+ECT,50,.80735778808593750000,.111,66.38318250
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,50,1.17080589987861845735,.304,29.90261571
SenkoFox.png,1024,1024,cjpegTurbo+ECT,55,.86070251464843750000,.115,68.25453899
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,55,.71044753086419753086,.213,70.93320457
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,55,.81991822222222222222,.222,64.32250785
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,60,.88414933333333333333,.231,66.32547273
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,55,1.24456909552359583624,.336,30.87652314
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,50,.63063175154320987654,.849,54.84997193
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,50,.94885196318415100557,.783,43.37063611
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,60,.76954861111111111111,.214,72.85925768
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,50,.88427981164249916629,.684,55.68834686
SenkoFox.png,1024,1024,cjpegTurbo+ECT,60,.92643737792968750000,.115,70.19649474
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,55,1.03213944946325724051,.912,45.85546813
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,60,1.33279140765807187258,.331,32.60432796
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,55,.67335165895061728395,.809,56.87894446
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,65,.96523022222222222222,.234,68.80312952
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,65,.84265046296296296296,.241,75.61158689
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,55,.94819104426779687474,.740,57.78324565
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,60,.72607638888888888888,.893,58.74197054
SenkoFox.png,1024,1024,cjpegTurbo+ECT,65,1.00808715820312500000,.121,72.35777508
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,60,1.14056839716040621818,.957,48.25170438
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,70,1.06269866666666666666,.262,71.21445951
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,65,1.44524221135101335196,.359,34.83406714
